Original_Name,Original_Folder,New_Name,Category,Status
Asset_381_Pasted image 20251221174947.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_381_Pasted_image_20251221174947_329.png,Asset,Moved
Asset_382_Pasted image 20251221175011.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_382_Pasted_image_20251221175011_330.png,Asset,Moved
Asset_383_Pasted image 20251221175016.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_383_Pasted_image_20251221175016_331.png,Asset,Moved
Asset_384_Pasted image 20251221175024.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_384_Pasted_image_20251221175024_332.png,Asset,Moved
Asset_385_Pasted image 20251221175046.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_385_Pasted_image_20251221175046_333.png,Asset,Moved
Asset_386_Pasted image 20251221175103.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_386_Pasted_image_20251221175103_334.png,Asset,Moved
Asset_387_Pasted image 20251221183655.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_387_Pasted_image_20251221183655_335.png,Asset,Moved
Asset_388_Pasted image 20251221183839.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_388_Pasted_image_20251221183839_336.png,Asset,Moved
Asset_389_Pasted image 20251221183852.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_389_Pasted_image_20251221183852_337.png,Asset,Moved
Asset_38_806.jpg,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_38_806_338.jpg,Asset,Moved
Asset_390_Pasted image 20251221184045.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_390_Pasted_image_20251221184045_339.png,Asset,Moved
Asset_391_Pasted image 20251221184328.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_391_Pasted_image_20251221184328_340.png,Asset,Moved
Asset_392_Pasted image 20251221203536.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_392_Pasted_image_20251221203536_341.png,Asset,Moved
Asset_393_Pasted image 20251221204051.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_393_Pasted_image_20251221204051_342.png,Asset,Moved
Asset_394_Pasted image 20251221204140.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_394_Pasted_image_20251221204140_343.png,Asset,Moved
Asset_395_Pasted image 20251221210013.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_395_Pasted_image_20251221210013_344.png,Asset,Moved
Asset_396_Pasted image 20251221210024.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_396_Pasted_image_20251221210024_345.png,Asset,Moved
Asset_397_Pasted image 20251221210031.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_397_Pasted_image_20251221210031_346.png,Asset,Moved
Asset_398_Pasted image 20251221210039.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_398_Pasted_image_20251221210039_347.png,Asset,Moved
Asset_399_Pasted image 20251221210047.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_399_Pasted_image_20251221210047_348.png,Asset,Moved
Asset_39_811.jpg,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_39_811_349.jpg,Asset,Moved
Asset_3_2026-03-04_value-cta_hormone-myth.mp4,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Point_Asset_3_2026_03_04_value_cta_hormone_myth_350.mp4,Point,Moved
Asset_400_Pasted image 20251221210056.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_400_Pasted_image_20251221210056_351.png,Asset,Moved
Asset_401_Pasted image 20251221210107.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_401_Pasted_image_20251221210107_352.png,Asset,Moved
Asset_402_Pasted image 20251221210126.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_402_Pasted_image_20251221210126_353.png,Asset,Moved
Asset_403_Pasted image 20251221210138.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_403_Pasted_image_20251221210138_354.png,Asset,Moved
Asset_404_Pasted image 20251221210213.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_404_Pasted_image_20251221210213_355.png,Asset,Moved
Asset_405_Pasted image 20251221210247.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_405_Pasted_image_20251221210247_356.png,Asset,Moved
Asset_406_Pasted image 20251221210341.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_406_Pasted_image_20251221210341_357.png,Asset,Moved
Asset_407_Pasted image 20251221210534.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_407_Pasted_image_20251221210534_358.png,Asset,Moved
Asset_408_Pasted image 20251221211912.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_408_Pasted_image_20251221211912_359.png,Asset,Moved
Asset_409_Pasted image 20251221212005.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_409_Pasted_image_20251221212005_360.png,Asset,Moved
Asset_40_815.jpg,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_40_815_361.jpg,Asset,Moved
Asset_410_Pasted image 20251221212056.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_410_Pasted_image_20251221212056_362.png,Asset,Moved
Asset_411_Pasted image 20251221212333.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_411_Pasted_image_20251221212333_363.png,Asset,Moved
Asset_412_Pasted image 20251221212335.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_412_Pasted_image_20251221212335_364.png,Asset,Moved
Asset_413_Pasted image 20251221212523.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_413_Pasted_image_20251221212523_365.png,Asset,Moved
Asset_414_Pasted image 20251221212531.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_414_Pasted_image_20251221212531_366.png,Asset,Moved
Asset_415_Pasted image 20251221212540.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_415_Pasted_image_20251221212540_367.png,Asset,Moved
Asset_416_Pasted image 20251221212553.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_416_Pasted_image_20251221212553_368.png,Asset,Moved
Asset_417_Pasted image 20251221212605.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_417_Pasted_image_20251221212605_369.png,Asset,Moved
Asset_418_Pasted image 20251221212631.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_418_Pasted_image_20251221212631_370.png,Asset,Moved
Asset_419_Pasted image 20251221212644.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_419_Pasted_image_20251221212644_371.png,Asset,Moved
Asset_41_825.jpg,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_41_825_372.jpg,Asset,Moved
Asset_420_Pasted image 20251221212658.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_420_Pasted_image_20251221212658_373.png,Asset,Moved
Asset_421_Pasted image 20251221212811.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_421_Pasted_image_20251221212811_374.png,Asset,Moved
Asset_422_Pasted image 20251221212822.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_422_Pasted_image_20251221212822_375.png,Asset,Moved
Asset_423_Pasted image 20251221212844.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_423_Pasted_image_20251221212844_376.png,Asset,Moved
Asset_424_Pasted image 20251221212909.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_424_Pasted_image_20251221212909_377.png,Asset,Moved
Asset_425_Pasted image 20251221213031.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_425_Pasted_image_20251221213031_378.png,Asset,Moved
Asset_426_Pasted image 20251221213143.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_426_Pasted_image_20251221213143_379.png,Asset,Moved
Asset_427_Pasted image 20251221213900.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_427_Pasted_image_20251221213900_380.png,Asset,Moved
Asset_428_Pasted image 20251221213903.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_428_Pasted_image_20251221213903_381.png,Asset,Moved
Asset_429_Pasted image 20251221214939.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_429_Pasted_image_20251221214939_382.png,Asset,Moved
Asset_42_826.jpg,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_42_826_383.jpg,Asset,Moved
Asset_430_Pasted image 20251221225937.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_430_Pasted_image_20251221225937_384.png,Asset,Moved
Asset_431_Pasted image 20251222000954.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_431_Pasted_image_20251222000954_385.png,Asset,Moved
Asset_432_Pasted image 20251222001506.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_432_Pasted_image_20251222001506_386.png,Asset,Moved
Asset_433_Pasted image 20251222001529.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_433_Pasted_image_20251222001529_387.png,Asset,Moved
Asset_434_Pasted image 20251222001530.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_434_Pasted_image_20251222001530_388.png,Asset,Moved
Asset_435_Pasted image 20251222002519.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_435_Pasted_image_20251222002519_389.png,Asset,Moved
Asset_436_Pasted image 20251222152545.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_436_Pasted_image_20251222152545_390.png,Asset,Moved
Asset_437_Pasted image 20251222193712.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_437_Pasted_image_20251222193712_391.png,Asset,Moved
Asset_438_Pasted image 20251222211921.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_438_Pasted_image_20251222211921_392.png,Asset,Moved
Asset_439_Pasted image 20251222221915.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_439_Pasted_image_20251222221915_393.png,Asset,Moved
Asset_43_826_0.jpg,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_43_826_0_394.jpg,Asset,Moved
Asset_440_Pasted image 20251222221929.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_440_Pasted_image_20251222221929_395.png,Asset,Moved
Asset_441_Pasted image 20251223165229.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_441_Pasted_image_20251223165229_396.png,Asset,Moved
Asset_442_Pasted image 20251223165413.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_442_Pasted_image_20251223165413_397.png,Asset,Moved
Asset_443_Pasted image 20251223165431.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_443_Pasted_image_20251223165431_398.png,Asset,Moved
Asset_444_Pasted image 20251223165449.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_444_Pasted_image_20251223165449_399.png,Asset,Moved
Asset_445_Pasted image 20251223165457.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_445_Pasted_image_20251223165457_400.png,Asset,Moved
Asset_446_Pasted image 20251223165510.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_446_Pasted_image_20251223165510_401.png,Asset,Moved
Asset_447_Pasted image 20251223165525.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_447_Pasted_image_20251223165525_402.png,Asset,Moved
Asset_448_Pasted image 20251223165535.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_448_Pasted_image_20251223165535_403.png,Asset,Moved
Asset_449_Pasted image 20251223171327.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_449_Pasted_image_20251223171327_404.png,Asset,Moved
Asset_44_827.jpg,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_44_827_405.jpg,Asset,Moved
Asset_450_Pasted image 20251223171332.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_450_Pasted_image_20251223171332_406.png,Asset,Moved
Asset_451_Pasted image 20251223171338.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_451_Pasted_image_20251223171338_407.png,Asset,Moved
Asset_452_Pasted image 20251223171657.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_452_Pasted_image_20251223171657_408.png,Asset,Moved
Asset_453_Pasted image 20251223173459.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_453_Pasted_image_20251223173459_409.png,Asset,Moved
Asset_454_Pasted image 20251223173501.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_454_Pasted_image_20251223173501_410.png,Asset,Moved
Asset_455_Pasted image 20251223173640.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_455_Pasted_image_20251223173640_411.png,Asset,Moved
Asset_456_Pasted image 20251223174837.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_456_Pasted_image_20251223174837_412.png,Asset,Moved
Asset_457_Pasted image 20251223175228.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_457_Pasted_image_20251223175228_413.png,Asset,Moved
Asset_458_Pasted image 20251223175302.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_458_Pasted_image_20251223175302_414.png,Asset,Moved
Asset_459_Pasted image 20251223175309.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_459_Pasted_image_20251223175309_415.png,Asset,Moved
Asset_45_828.jpg,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_45_828_416.jpg,Asset,Moved
Asset_460_Pasted image 20251223175315.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_460_Pasted_image_20251223175315_417.png,Asset,Moved
Asset_461_Pasted image 20251223175344.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_461_Pasted_image_20251223175344_418.png,Asset,Moved
Asset_462_Pasted image 20251223175358.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_462_Pasted_image_20251223175358_419.png,Asset,Moved
Asset_463_Pasted image 20251223175406.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_463_Pasted_image_20251223175406_420.png,Asset,Moved
Asset_464_Pasted image 20251223175414.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_464_Pasted_image_20251223175414_421.png,Asset,Moved
Asset_465_Pasted image 20251223175420.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_465_Pasted_image_20251223175420_422.png,Asset,Moved
Asset_466_Pasted image 20251223175427.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_466_Pasted_image_20251223175427_423.png,Asset,Moved
Asset_467_Pasted image 20251223175435.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_467_Pasted_image_20251223175435_424.png,Asset,Moved
Asset_468_Pasted image 20251223175451.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_468_Pasted_image_20251223175451_425.png,Asset,Moved
Asset_469_Pasted image 20251223175501.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_469_Pasted_image_20251223175501_426.png,Asset,Moved
Asset_46_828_0.jpg,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_46_828_0_427.jpg,Asset,Moved
Asset_470_Pasted image 20251223175507.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_470_Pasted_image_20251223175507_428.png,Asset,Moved
Asset_471_Pasted image 20251223175517.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_471_Pasted_image_20251223175517_429.png,Asset,Moved
Asset_472_Pasted image 20251223180042.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_472_Pasted_image_20251223180042_430.png,Asset,Moved
Asset_473_Pasted image 20251223180159.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_473_Pasted_image_20251223180159_431.png,Asset,Moved
Asset_474_Pasted image 20251223181217.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_474_Pasted_image_20251223181217_432.png,Asset,Moved
Asset_475_Pasted image 20251223181240.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_475_Pasted_image_20251223181240_433.png,Asset,Moved
Asset_476_Pasted image 20251223181559.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_476_Pasted_image_20251223181559_434.png,Asset,Moved
Asset_477_Pasted image 20251223181848.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_477_Pasted_image_20251223181848_435.png,Asset,Moved
Asset_478_Pasted image 20251223183326.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_478_Pasted_image_20251223183326_436.png,Asset,Moved
Asset_479_Pasted image 20251223183337.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_479_Pasted_image_20251223183337_437.png,Asset,Moved
Asset_47_829.jpg,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_47_829_438.jpg,Asset,Moved
Asset_480_Pasted image 20251223183627.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_480_Pasted_image_20251223183627_439.png,Asset,Moved
Asset_481_Pasted image 20251223183814.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_481_Pasted_image_20251223183814_440.png,Asset,Moved
Asset_482_Pasted image 20251223183930.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_482_Pasted_image_20251223183930_441.png,Asset,Moved
Asset_483_Pasted image 20251223185329.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_483_Pasted_image_20251223185329_442.png,Asset,Moved
Asset_484_Pasted image 20251223185337.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_484_Pasted_image_20251223185337_443.png,Asset,Moved
Asset_485_Pasted image 20251223185345.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_485_Pasted_image_20251223185345_444.png,Asset,Moved
Asset_486_Pasted image 20251223185354.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_486_Pasted_image_20251223185354_445.png,Asset,Moved
Asset_487_Pasted image 20251223193921.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_487_Pasted_image_20251223193921_446.png,Asset,Moved
Asset_488_Pasted image 20251223194830.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_488_Pasted_image_20251223194830_447.png,Asset,Moved
Asset_489_Pasted image 20251223194947.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_489_Pasted_image_20251223194947_448.png,Asset,Moved
Asset_48_830.jpg,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_48_830_449.jpg,Asset,Moved
Asset_490_Pasted image 20251223195056.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_490_Pasted_image_20251223195056_450.png,Asset,Moved
Asset_491_Pasted image 20251223214246.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_491_Pasted_image_20251223214246_451.png,Asset,Moved
Asset_492_Pasted image 20251223214814.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_492_Pasted_image_20251223214814_452.png,Asset,Moved
Asset_493_Pasted image 20251223215003.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_493_Pasted_image_20251223215003_453.png,Asset,Moved
Asset_494_Pasted image 20251223215205.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_494_Pasted_image_20251223215205_454.png,Asset,Moved
Asset_495_Pasted image 20251223215351.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_495_Pasted_image_20251223215351_455.png,Asset,Moved
Asset_496_Pasted image 20251223215512.png,C:\Users\natha\OneDrive - Bina Nusantara\Cook\VLT_Content\04_HMN_OUTPUTS\All_Assets,Asset_Asset_496_Pasted_image_20251223215512_456.png,Asset,Moved
